,photo_name,code_folder,metadata,sentence
0,QD-2009-IMG2643.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
1,QD-2009-IMG2644.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
2,QD-2009-IMG2645.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
3,QD-2009-IMG2646.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
4,QD-2009-IMG2647.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
5,QD-2009-IMG2648.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
6,QD-2009-IMG2649.JPG,t046,"[['t046', 'Temple Ruin 2', 'Temple Ruin', '34.039114', '77.684382']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 2 (code: t046, type: Temple Ruin, coordinates : 34.039114°N 77.684382°E). More information: ladakharcheology.com"
7,QD-2009-IMG2650.JPG,t046,"[['t046', 'Temple Ruin 2', 'Temple Ruin', '34.039114', '77.684382']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 2 (code: t046, type: Temple Ruin, coordinates : 34.039114°N 77.684382°E). More information: ladakharcheology.com"
8,QD-2009-IMG2651.JPG,t046,"[['t046', 'Temple Ruin 2', 'Temple Ruin', '34.039114', '77.684382']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 2 (code: t046, type: Temple Ruin, coordinates : 34.039114°N 77.684382°E). More information: ladakharcheology.com"
9,QD-2009-IMG2652.JPG,t046,"[['t046', 'Temple Ruin 2', 'Temple Ruin', '34.039114', '77.684382']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 2 (code: t046, type: Temple Ruin, coordinates : 34.039114°N 77.684382°E). More information: ladakharcheology.com"
10,QD-2009-IMG2677.JPG,t047,"[['t047', 'Temple Ruin 3', 'Temple Ruin', '34.038895', '77.684785']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 3 (code: t047, type: Temple Ruin, coordinates : 34.038895°N 77.684785°E). More information: ladakharcheology.com"
11,QD-2009-IMG2678.JPG,t047,"[['t047', 'Temple Ruin 3', 'Temple Ruin', '34.038895', '77.684785']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 3 (code: t047, type: Temple Ruin, coordinates : 34.038895°N 77.684785°E). More information: ladakharcheology.com"
12,QD-2009-IMG2679.JPG,t047,"[['t047', 'Temple Ruin 3', 'Temple Ruin', '34.038895', '77.684785']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 3 (code: t047, type: Temple Ruin, coordinates : 34.038895°N 77.684785°E). More information: ladakharcheology.com"
13,QD-2009-IMG2680.JPG,t047,"[['t047', 'Temple Ruin 3', 'Temple Ruin', '34.038895', '77.684785']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 3 (code: t047, type: Temple Ruin, coordinates : 34.038895°N 77.684785°E). More information: ladakharcheology.com"
14,QD-2009-IMG2681.JPG,t047,"[['t047', 'Temple Ruin 3', 'Temple Ruin', '34.038895', '77.684785']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 3 (code: t047, type: Temple Ruin, coordinates : 34.038895°N 77.684785°E). More information: ladakharcheology.com"
15,QD-2009-IMG2682.JPG,t047,"[['t047', 'Temple Ruin 3', 'Temple Ruin', '34.038895', '77.684785']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 3 (code: t047, type: Temple Ruin, coordinates : 34.038895°N 77.684785°E). More information: ladakharcheology.com"
16,QD-2009-IMG2705.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
17,QD-2009-IMG2706.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
18,QD-2009-IMG2707.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
19,QD-2009-IMG2708.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
20,QD-2009-IMG2709.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
21,QD-2009-IMG2710.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
22,QD-2009-IMG2711.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
23,QD-2009-IMG2712.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
24,QD-2009-IMG2713.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
25,QD-2009-IMG2714.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
26,QD-2009-IMG2715.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
27,QD-2009-IMG2716.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
28,QD-2009-IMG2717.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
29,QD-2009-IMG2718.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
30,QD-2009-IMG2719.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
31,QD-2009-IMG2720.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
32,QD-2009-IMG2721.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
33,QD-2009-IMG2722.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
34,QD-2009-IMG2723.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
35,QD-2009-IMG2724.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
36,QD-2009-IMG2725.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
37,QD-2009-IMG2731.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
38,QD-2009-IMG2732.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
39,QD-2009-IMG2735.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
40,QD-2009-IMG3011.JPG,pc022,"[['pc022', 'Painted Chorten', 'Painted Chorten', '34.038752', '77.683867']]","This is a picture of a heritage site in Ladakh. The site is : Painted Chorten (code: pc022, type: Painted Chorten, coordinates : 34.038752°N 77.683867°E). More information: ladakharcheology.com"
41,QD-2009-IMG3012.JPG,pc022,"[['pc022', 'Painted Chorten', 'Painted Chorten', '34.038752', '77.683867']]","This is a picture of a heritage site in Ladakh. The site is : Painted Chorten (code: pc022, type: Painted Chorten, coordinates : 34.038752°N 77.683867°E). More information: ladakharcheology.com"
42,QD-2009-IMG3013.JPG,pc022,"[['pc022', 'Painted Chorten', 'Painted Chorten', '34.038752', '77.683867']]","This is a picture of a heritage site in Ladakh. The site is : Painted Chorten (code: pc022, type: Painted Chorten, coordinates : 34.038752°N 77.683867°E). More information: ladakharcheology.com"
43,QD-2009-IMG3014.JPG,pc022,"[['pc022', 'Painted Chorten', 'Painted Chorten', '34.038752', '77.683867']]","This is a picture of a heritage site in Ladakh. The site is : Painted Chorten (code: pc022, type: Painted Chorten, coordinates : 34.038752°N 77.683867°E). More information: ladakharcheology.com"
44,QD-2009-IMG3015.JPG,pc022,"[['pc022', 'Painted Chorten', 'Painted Chorten', '34.038752', '77.683867']]","This is a picture of a heritage site in Ladakh. The site is : Painted Chorten (code: pc022, type: Painted Chorten, coordinates : 34.038752°N 77.683867°E). More information: ladakharcheology.com"
45,QD-2009-IMG3016.JPG,pc022,"[['pc022', 'Painted Chorten', 'Painted Chorten', '34.038752', '77.683867']]","This is a picture of a heritage site in Ladakh. The site is : Painted Chorten (code: pc022, type: Painted Chorten, coordinates : 34.038752°N 77.683867°E). More information: ladakharcheology.com"
46,QD-2009-IMG3017.JPG,pc022,"[['pc022', 'Painted Chorten', 'Painted Chorten', '34.038752', '77.683867']]","This is a picture of a heritage site in Ladakh. The site is : Painted Chorten (code: pc022, type: Painted Chorten, coordinates : 34.038752°N 77.683867°E). More information: ladakharcheology.com"
47,QD-2009-IMG3018.JPG,pc022,"[['pc022', 'Painted Chorten', 'Painted Chorten', '34.038752', '77.683867']]","This is a picture of a heritage site in Ladakh. The site is : Painted Chorten (code: pc022, type: Painted Chorten, coordinates : 34.038752°N 77.683867°E). More information: ladakharcheology.com"
48,QD-2009-IMG3019.JPG,pc022,"[['pc022', 'Painted Chorten', 'Painted Chorten', '34.038752', '77.683867']]","This is a picture of a heritage site in Ladakh. The site is : Painted Chorten (code: pc022, type: Painted Chorten, coordinates : 34.038752°N 77.683867°E). More information: ladakharcheology.com"
49,QD-2009-IMG3020.JPG,pc022,"[['pc022', 'Painted Chorten', 'Painted Chorten', '34.038752', '77.683867']]","This is a picture of a heritage site in Ladakh. The site is : Painted Chorten (code: pc022, type: Painted Chorten, coordinates : 34.038752°N 77.683867°E). More information: ladakharcheology.com"
50,QD-2009-IMG3021.JPG,pc022,"[['pc022', 'Painted Chorten', 'Painted Chorten', '34.038752', '77.683867']]","This is a picture of a heritage site in Ladakh. The site is : Painted Chorten (code: pc022, type: Painted Chorten, coordinates : 34.038752°N 77.683867°E). More information: ladakharcheology.com"
51,QD-2009-IMG3568.JPG,f126,"[['f126', 'Fort 1', 'Fort', '34.133584', '77.445720']]","This is a picture of a heritage site in Ladakh. The site is : Fort 1 (code: f126, type: Fort, coordinates : 34.133584°N 77.445720°E). More information: ladakharcheology.com"
52,QD-2009-IMG3569.JPG,f126,"[['f126', 'Fort 1', 'Fort', '34.133584', '77.445720']]","This is a picture of a heritage site in Ladakh. The site is : Fort 1 (code: f126, type: Fort, coordinates : 34.133584°N 77.445720°E). More information: ladakharcheology.com"
53,QD-2009-IMG3574.JPG,f126,"[['f126', 'Fort 1', 'Fort', '34.133584', '77.445720']]","This is a picture of a heritage site in Ladakh. The site is : Fort 1 (code: f126, type: Fort, coordinates : 34.133584°N 77.445720°E). More information: ladakharcheology.com"
54,QD-2009-IMG3579.JPG,f126,"[['f126', 'Fort 1', 'Fort', '34.133584', '77.445720']]","This is a picture of a heritage site in Ladakh. The site is : Fort 1 (code: f126, type: Fort, coordinates : 34.133584°N 77.445720°E). More information: ladakharcheology.com"
55,QD-2009-IMG3581.JPG,f126,"[['f126', 'Fort 1', 'Fort', '34.133584', '77.445720']]","This is a picture of a heritage site in Ladakh. The site is : Fort 1 (code: f126, type: Fort, coordinates : 34.133584°N 77.445720°E). More information: ladakharcheology.com"
56,QD-2009-IMG3582.JPG,f126,"[['f126', 'Fort 1', 'Fort', '34.133584', '77.445720']]","This is a picture of a heritage site in Ladakh. The site is : Fort 1 (code: f126, type: Fort, coordinates : 34.133584°N 77.445720°E). More information: ladakharcheology.com"
57,QD-2009-IMG3583.JPG,f126,"[['f126', 'Fort 1', 'Fort', '34.133584', '77.445720']]","This is a picture of a heritage site in Ladakh. The site is : Fort 1 (code: f126, type: Fort, coordinates : 34.133584°N 77.445720°E). More information: ladakharcheology.com"
58,QD-2009-IMG3584.JPG,f126,"[['f126', 'Fort 1', 'Fort', '34.133584', '77.445720']]","This is a picture of a heritage site in Ladakh. The site is : Fort 1 (code: f126, type: Fort, coordinates : 34.133584°N 77.445720°E). More information: ladakharcheology.com"
59,QD-2009-IMG3585.JPG,f126,"[['f126', 'Fort 1', 'Fort', '34.133584', '77.445720']]","This is a picture of a heritage site in Ladakh. The site is : Fort 1 (code: f126, type: Fort, coordinates : 34.133584°N 77.445720°E). More information: ladakharcheology.com"
60,QD-2009-IMG3586.JPG,f126,"[['f126', 'Fort 1', 'Fort', '34.133584', '77.445720']]","This is a picture of a heritage site in Ladakh. The site is : Fort 1 (code: f126, type: Fort, coordinates : 34.133584°N 77.445720°E). More information: ladakharcheology.com"
61,QD-2009-IMG3588.JPG,f126,"[['f126', 'Fort 1', 'Fort', '34.133584', '77.445720']]","This is a picture of a heritage site in Ladakh. The site is : Fort 1 (code: f126, type: Fort, coordinates : 34.133584°N 77.445720°E). More information: ladakharcheology.com"
62,QD-2009-IMG3589.JPG,f126,"[['f126', 'Fort 1', 'Fort', '34.133584', '77.445720']]","This is a picture of a heritage site in Ladakh. The site is : Fort 1 (code: f126, type: Fort, coordinates : 34.133584°N 77.445720°E). More information: ladakharcheology.com"
63,QD-2009-IMG3590.JPG,f126,"[['f126', 'Fort 1', 'Fort', '34.133584', '77.445720']]","This is a picture of a heritage site in Ladakh. The site is : Fort 1 (code: f126, type: Fort, coordinates : 34.133584°N 77.445720°E). More information: ladakharcheology.com"
64,QD-2010-IMG18308.JPG,t536,"[['t536', 'Temple', 'Temple', 34.448855, 76.623349]]","This is a picture of a heritage site in Ladakh. The site is : Temple (code: t536, type: Temple, coordinates : 34.448855°N 76.623349°E). More information: ladakharcheology.com"
65,QD-2010-IMG18309.JPG,t536,"[['t536', 'Temple', 'Temple', 34.448855, 76.623349]]","This is a picture of a heritage site in Ladakh. The site is : Temple (code: t536, type: Temple, coordinates : 34.448855°N 76.623349°E). More information: ladakharcheology.com"
66,QD-2010-IMG18354.JPG,t536,"[['t536', 'Temple', 'Temple', 34.448855, 76.623349]]","This is a picture of a heritage site in Ladakh. The site is : Temple (code: t536, type: Temple, coordinates : 34.448855°N 76.623349°E). More information: ladakharcheology.com"
67,QD-2010-IMG18355.JPG,t536,"[['t536', 'Temple', 'Temple', 34.448855, 76.623349]]","This is a picture of a heritage site in Ladakh. The site is : Temple (code: t536, type: Temple, coordinates : 34.448855°N 76.623349°E). More information: ladakharcheology.com"
68,QD-2010-IMG18356.JPG,t536,"[['t536', 'Temple', 'Temple', 34.448855, 76.623349]]","This is a picture of a heritage site in Ladakh. The site is : Temple (code: t536, type: Temple, coordinates : 34.448855°N 76.623349°E). More information: ladakharcheology.com"
69,QD-2010-IMG18357.JPG,t536,"[['t536', 'Temple', 'Temple', 34.448855, 76.623349]]","This is a picture of a heritage site in Ladakh. The site is : Temple (code: t536, type: Temple, coordinates : 34.448855°N 76.623349°E). More information: ladakharcheology.com"
70,QD-2010-IMG18358.JPG,t536,"[['t536', 'Temple', 'Temple', 34.448855, 76.623349]]","This is a picture of a heritage site in Ladakh. The site is : Temple (code: t536, type: Temple, coordinates : 34.448855°N 76.623349°E). More information: ladakharcheology.com"
71,QD-2010-IMG20745.JPG,f126,"[['f126', 'Fort 1', 'Fort', '34.133584', '77.445720']]","This is a picture of a heritage site in Ladakh. The site is : Fort 1 (code: f126, type: Fort, coordinates : 34.133584°N 77.445720°E). More information: ladakharcheology.com"
72,QD-2010-IMG20748.JPG,f126,"[['f126', 'Fort 1', 'Fort', '34.133584', '77.445720']]","This is a picture of a heritage site in Ladakh. The site is : Fort 1 (code: f126, type: Fort, coordinates : 34.133584°N 77.445720°E). More information: ladakharcheology.com"
73,QD-2010-IMG20749.JPG,f126,"[['f126', 'Fort 1', 'Fort', '34.133584', '77.445720']]","This is a picture of a heritage site in Ladakh. The site is : Fort 1 (code: f126, type: Fort, coordinates : 34.133584°N 77.445720°E). More information: ladakharcheology.com"
74,QD-2011-IMG24482.JPG,t045+t046+t047+t048+t049,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109'], ['t046', 'Temple Ruin 2', 'Temple Ruin', '34.039114', '77.684382'], ['t047', 'Temple Ruin 3', 'Temple Ruin', '34.038895', '77.684785'], ['t048', 'Temple Ruin 4', 'Temple Ruin', '34.038763', '77.684847'], ['t049', 'Temple Ruin 5', 'Temple Ruin', '34.038496', '77.684463']]","This is a picture of 5 heritage sites in Ladakh. The sites are : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E), Temple Ruin 2 (code: t046, type: Temple Ruin, coordinates : 34.039114°N 77.684382°E), Temple Ruin 3 (code: t047, type: Temple Ruin, coordinates : 34.038895°N 77.684785°E), Temple Ruin 4 (code: t048, type: Temple Ruin, coordinates : 34.038763°N 77.684847°E), Temple Ruin 5 (code: t049, type: Temple Ruin, coordinates : 34.038496°N 77.684463°E). More information: ladakharcheology.com"
75,QD-2011-IMG24483.JPG,t045+t046+t047+t048+t049,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109'], ['t046', 'Temple Ruin 2', 'Temple Ruin', '34.039114', '77.684382'], ['t047', 'Temple Ruin 3', 'Temple Ruin', '34.038895', '77.684785'], ['t048', 'Temple Ruin 4', 'Temple Ruin', '34.038763', '77.684847'], ['t049', 'Temple Ruin 5', 'Temple Ruin', '34.038496', '77.684463']]","This is a picture of 5 heritage sites in Ladakh. The sites are : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E), Temple Ruin 2 (code: t046, type: Temple Ruin, coordinates : 34.039114°N 77.684382°E), Temple Ruin 3 (code: t047, type: Temple Ruin, coordinates : 34.038895°N 77.684785°E), Temple Ruin 4 (code: t048, type: Temple Ruin, coordinates : 34.038763°N 77.684847°E), Temple Ruin 5 (code: t049, type: Temple Ruin, coordinates : 34.038496°N 77.684463°E). More information: ladakharcheology.com"
76,QD-2011-IMG24484.JPG,t045+t046+t047+t048+t049,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109'], ['t046', 'Temple Ruin 2', 'Temple Ruin', '34.039114', '77.684382'], ['t047', 'Temple Ruin 3', 'Temple Ruin', '34.038895', '77.684785'], ['t048', 'Temple Ruin 4', 'Temple Ruin', '34.038763', '77.684847'], ['t049', 'Temple Ruin 5', 'Temple Ruin', '34.038496', '77.684463']]","This is a picture of 5 heritage sites in Ladakh. The sites are : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E), Temple Ruin 2 (code: t046, type: Temple Ruin, coordinates : 34.039114°N 77.684382°E), Temple Ruin 3 (code: t047, type: Temple Ruin, coordinates : 34.038895°N 77.684785°E), Temple Ruin 4 (code: t048, type: Temple Ruin, coordinates : 34.038763°N 77.684847°E), Temple Ruin 5 (code: t049, type: Temple Ruin, coordinates : 34.038496°N 77.684463°E). More information: ladakharcheology.com"
77,QD-2011-IMG24485.JPG,t045+t046+t047+t048+t049,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109'], ['t046', 'Temple Ruin 2', 'Temple Ruin', '34.039114', '77.684382'], ['t047', 'Temple Ruin 3', 'Temple Ruin', '34.038895', '77.684785'], ['t048', 'Temple Ruin 4', 'Temple Ruin', '34.038763', '77.684847'], ['t049', 'Temple Ruin 5', 'Temple Ruin', '34.038496', '77.684463']]","This is a picture of 5 heritage sites in Ladakh. The sites are : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E), Temple Ruin 2 (code: t046, type: Temple Ruin, coordinates : 34.039114°N 77.684382°E), Temple Ruin 3 (code: t047, type: Temple Ruin, coordinates : 34.038895°N 77.684785°E), Temple Ruin 4 (code: t048, type: Temple Ruin, coordinates : 34.038763°N 77.684847°E), Temple Ruin 5 (code: t049, type: Temple Ruin, coordinates : 34.038496°N 77.684463°E). More information: ladakharcheology.com"
78,QD-2011-IMG28277.JPG,f141,"[['f141', 'Lumbuk Khar', 'Fortified settlement', '33.63469', '77.75234']]","This is a picture of a heritage site in Ladakh. The site is : Lumbuk Khar (code: f141, type: Fortified settlement, coordinates : 33.63469°N 77.75234°E). More information: ladakharcheology.com"
79,QD-2011-IMG28278.JPG,f141,"[['f141', 'Lumbuk Khar', 'Fortified settlement', '33.63469', '77.75234']]","This is a picture of a heritage site in Ladakh. The site is : Lumbuk Khar (code: f141, type: Fortified settlement, coordinates : 33.63469°N 77.75234°E). More information: ladakharcheology.com"
80,QD-2011-IMG28974.JPG,f141,"[['f141', 'Lumbuk Khar', 'Fortified settlement', '33.63469', '77.75234']]","This is a picture of a heritage site in Ladakh. The site is : Lumbuk Khar (code: f141, type: Fortified settlement, coordinates : 33.63469°N 77.75234°E). More information: ladakharcheology.com"
81,QD-2011-IMG28975.JPG,f141,"[['f141', 'Lumbuk Khar', 'Fortified settlement', '33.63469', '77.75234']]","This is a picture of a heritage site in Ladakh. The site is : Lumbuk Khar (code: f141, type: Fortified settlement, coordinates : 33.63469°N 77.75234°E). More information: ladakharcheology.com"
82,QD-2011-IMG28976.JPG,f141,"[['f141', 'Lumbuk Khar', 'Fortified settlement', '33.63469', '77.75234']]","This is a picture of a heritage site in Ladakh. The site is : Lumbuk Khar (code: f141, type: Fortified settlement, coordinates : 33.63469°N 77.75234°E). More information: ladakharcheology.com"
83,QD-2011-IMG28977.JPG,f141,"[['f141', 'Lumbuk Khar', 'Fortified settlement', '33.63469', '77.75234']]","This is a picture of a heritage site in Ladakh. The site is : Lumbuk Khar (code: f141, type: Fortified settlement, coordinates : 33.63469°N 77.75234°E). More information: ladakharcheology.com"
84,QD-2011-IMG28978.JPG,f141,"[['f141', 'Lumbuk Khar', 'Fortified settlement', '33.63469', '77.75234']]","This is a picture of a heritage site in Ladakh. The site is : Lumbuk Khar (code: f141, type: Fortified settlement, coordinates : 33.63469°N 77.75234°E). More information: ladakharcheology.com"
85,QD-2011-IMG28979.JPG,f141,"[['f141', 'Lumbuk Khar', 'Fortified settlement', '33.63469', '77.75234']]","This is a picture of a heritage site in Ladakh. The site is : Lumbuk Khar (code: f141, type: Fortified settlement, coordinates : 33.63469°N 77.75234°E). More information: ladakharcheology.com"
86,QD-2011-IMG29012.JPG,f141,"[['f141', 'Lumbuk Khar', 'Fortified settlement', '33.63469', '77.75234']]","This is a picture of a heritage site in Ladakh. The site is : Lumbuk Khar (code: f141, type: Fortified settlement, coordinates : 33.63469°N 77.75234°E). More information: ladakharcheology.com"
87,QD-2011-IMG29013.JPG,f141,"[['f141', 'Lumbuk Khar', 'Fortified settlement', '33.63469', '77.75234']]","This is a picture of a heritage site in Ladakh. The site is : Lumbuk Khar (code: f141, type: Fortified settlement, coordinates : 33.63469°N 77.75234°E). More information: ladakharcheology.com"
88,QD-2011-IMG29014.JPG,f141,"[['f141', 'Lumbuk Khar', 'Fortified settlement', '33.63469', '77.75234']]","This is a picture of a heritage site in Ladakh. The site is : Lumbuk Khar (code: f141, type: Fortified settlement, coordinates : 33.63469°N 77.75234°E). More information: ladakharcheology.com"
